id_amat;id_via;num_civico;municipio;stato;categorieveicoli;numero_manufatti;stalli_per_manufatto;stalli_totali;tipomanufatto;ubicazione;LONG_X_4326;LAT_Y_4326;Location
2269;7515;33;8;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.11442267152647;45.4950423325317;"(45.4950423325317, 9.11442267152647)"
2271;7515;33;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";9;2;18;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.11454365391461;45.4951415506281;"(45.4951415506281, 9.11454365391461)"
2272;7515;33;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";9;2;18;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.11474247135087;45.4954308898786;"(45.4954308898786, 9.11474247135087)"
2273;6441;30;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";10;2;20;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.13367865042481;45.487012591637;"(45.487012591637, 9.13367865042481)"
2274;6441;30;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.13651065661892;45.4864406009319;"(45.4864406009319, 9.13651065661892)"
2277;6539;15;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";40;2;80;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.1418807469456;45.4803624811531;"(45.4803624811531, 9.1418807469456)"
2279;6539;15;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.14223257367096;45.4804999082003;"(45.4804999082003, 9.14223257367096)"
2280;6539;15;8;Esistente;Velocipedi;2;8;16;0_Non precisato;Marciapiede;9.14237488662501;45.4806466421069;"(45.4806466421069, 9.14237488662501)"
2281;6539;2;8;Esistente;Velocipedi;1;6;6;Verona;Area pedonale (regolamentata o di fatto);9.14365031983908;45.479735436102;"(45.479735436102, 9.14365031983908)"
2282;6539;2;8;Esistente;Velocipedi;1;6;6;Verona;Area pedonale (regolamentata o di fatto);9.1436680918178;45.4794478570643;"(45.4794478570643, 9.1436680918178)"
2285;6539;2;8;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.14364939243639;45.4790731809919;"(45.4790731809919, 9.14364939243639)"
2286;6466;24;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";11;2;22;Archetto Milano _ Acciaio inox _ Passo cm 80;Area verde – Giardino – Parco;9.13692527729808;45.4895020067595;"(45.4895020067595, 9.13692527729808)"
2288;335;5;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";10;2;20;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19072876908356;45.4602180442752;"(45.4602180442752, 9.19072876908356)"
2290;335;5;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19060685765381;45.4602611911296;"(45.4602611911296, 9.19060685765381)"
2292;335;5;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.1905721003574;45.4602870477518;"(45.4602870477518, 9.1905721003574)"
2294;335;5;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";7;2;14;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19045584351898;45.4602039366647;"(45.4602039366647, 9.19045584351898)"
2296;335;5;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";14;2;28;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.1901964827684;45.4599915692666;"(45.4599915692666, 9.1901964827684)"
2298;515;9;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.18306884318842;45.4585506144173;"(45.4585506144173, 9.18306884318842)"
2300;515;9;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";7;2;14;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.18278356358696;45.4587623483241;"(45.4587623483241, 9.18278356358696)"
2306;6186;69;7;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";24;2;48;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.16042426748362;45.4680514843482;"(45.4680514843482, 9.16042426748362)"
2309;6252;30;8;Esistente;Velocipedi;4;3;12;Parigina;Marciapiede;9.15579841562369;45.4703626673;"(45.4703626673, 9.15579841562369)"
2315;5183;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.17835362736964;45.4530898934458;"(45.4530898934458, 9.17835362736964)"
2322;1039;4;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";1;5;5;Semplice;Marciapiede;9.18916139570227;45.4743325414924;"(45.4743325414924, 9.18916139570227)"
2323;1039;4;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;3;18;Semplice;Marciapiede;9.1889738785021;45.4743082678602;"(45.4743082678602, 9.1889738785021)"
2324;1039;4;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";8;3;24;Semplice;Marciapiede;9.18867635966527;45.4742882830281;"(45.4742882830281, 9.18867635966527)"
2325;2275;389;3;Esistente;Velocipedi;20;2;40;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.26090043208179;45.5115418823656;"(45.5115418823656, 9.26090043208179)"
2326;2275;389;3;Esistente;Velocipedi;20;2;40;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.25976309222735;45.5113423915947;"(45.5113423915947, 9.25976309222735)"
2327;7001;;8;Esistente;Velocipedi;2;4;8;Arcas;Area verde – Giardino – Parco;9.16125758451969;45.4700443978827;"(45.4700443978827, 9.16125758451969)"
2328;7001;;8;Esistente;Velocipedi;2;4;8;Arcas;Area verde – Giardino – Parco;9.16105709845747;45.4701161086182;"(45.4701161086182, 9.16105709845747)"
2329;6349;8;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";25;2;50;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.15988618573819;45.4726913413083;"(45.4726913413083, 9.15988618573819)"
2330;1163;;2;Esistente;Velocipedi;1;6;6;Verona;Area verde – Giardino – Parco;9.19606686807488;45.4887744036119;"(45.4887744036119, 9.19606686807488)"
2331;1163;;2;Esistente;Velocipedi;1;6;6;Verona;Area verde – Giardino – Parco;9.19682253366252;45.4898014885679;"(45.4898014885679, 9.19682253366252)"
2332;6361;10;8;Esistente;Velocipedi;2;4;8;Semplice;Marciapiede;9.15622741886408;45.4732958410307;"(45.4732958410307, 9.15622741886408)"
2333;6361;10;8;Esistente;Velocipedi;1;4;4;Semplice;Marciapiede;9.15626021032336;45.473303232429;"(45.473303232429, 9.15626021032336)"
2334;1377;1;2;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.1989414946347;45.4932113566683;"(45.4932113566683, 9.1989414946347)"
2335;1377;14;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20122121302686;45.4931904749418;"(45.4931904749418, 9.20122121302686)"
2337;1377;3;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19876712166725;45.4934473303571;"(45.4934473303571, 9.19876712166725)"
2340;6155;79;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.16189794465482;45.4764091285407;"(45.4764091285407, 9.16189794465482)"
2341;6932;;8;Esistente;Velocipedi;10;2;20;Cerchio inox;Area pedonale (regolamentata o di fatto);9.15570134472064;45.4754787564553;"(45.4754787564553, 9.15570134472064)"
2342;6931;;8;Esistente;Velocipedi;14;2;28;Cerchio inox;Area pedonale (regolamentata o di fatto);9.15811819486862;45.4755130928897;"(45.4755130928897, 9.15811819486862)"
2343;6078;;8;Esistente;Velocipedi;14;2;28;Cerchio inox;Area pedonale (regolamentata o di fatto);9.15940630760652;45.4766882652454;"(45.4766882652454, 9.15940630760652)"
2344;6078;;8;Esistente;Velocipedi;16;2;32;Cerchio inox;Area pedonale (regolamentata o di fatto);9.15808330030202;45.4768632403986;"(45.4768632403986, 9.15808330030202)"
2345;6932;;8;Esistente;Velocipedi;12;2;24;Cerchio inox;Area pedonale (regolamentata o di fatto);9.15238718187982;45.4770509527817;"(45.4770509527817, 9.15238718187982)"
2347;6935;;8;Esistente;Velocipedi;6;2;12;Cerchio inox;Area pedonale (regolamentata o di fatto);9.15828592581231;45.4778287435202;"(45.4778287435202, 9.15828592581231)"
2348;1377;19;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19963338608762;45.4946761275657;"(45.4946761275657, 9.19963338608762)"
2351;7229;15;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";20;2;40;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.15153902249266;45.4811876791913;"(45.4811876791913, 9.15153902249266)"
2352;1377;;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";16;2;32;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20129617109766;45.4942529136769;"(45.4942529136769, 9.20129617109766)"
2353;1377;;2;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.20121811186546;45.4943247787875;"(45.4943247787875, 9.20121811186546)"
2355;7121;84;8;Esistente;Velocipedi;2;7;14;0_Non precisato;Area pedonale (regolamentata o di fatto);9.16932393598247;45.4813162964258;"(45.4813162964258, 9.16932393598247)"
2356;7205;5;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";11;1;11;Archetto Milano _ Acciaio inox _ Passo cm 50;Area pedonale (regolamentata o di fatto);9.16852314932246;45.4814095257757;"(45.4814095257757, 9.16852314932246)"
2357;7121;83;8;Esistente;Velocipedi;1;6;6;Parigina;Marciapiede;9.17039236068939;45.4809158195155;"(45.4809158195155, 9.17039236068939)"
2359;7461;74;8;Esistente;Velocipedi;1;10;10;0_Solo segnaletica;Marciapiede;9.13113988355001;45.5116513643164;"(45.5116513643164, 9.13113988355001)"
2362;2297;2;2;Esistente;Velocipedi;1;5;5;Triangolare;Alla quota della carreggiata;9.22016342966891;45.4910288279435;"(45.4910288279435, 9.22016342966891)"
2363;2280;11;2;Esistente;Velocipedi;2;5;10;Egeo;Marciapiede;9.22236731341867;45.4902260445256;"(45.4902260445256, 9.22236731341867)"
2367;2651;8;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23701451150747;45.4915343560232;"(45.4915343560232, 9.23701451150747)"
2371;2250;87;3;Esistente;Velocipedi;9;1;9;Semplice;Marciapiede;9.22819195324347;45.4846686906831;"(45.4846686906831, 9.22819195324347)"
2372;2275;2;2;Esistente;Velocipedi;2;2;4;0_Non precisato;Marciapiede;9.2178016923763;45.4869163215975;"(45.4869163215975, 9.2178016923763)"
2374;2674;87;3;Esistente;Velocipedi;1;10;10;Semplice;Marciapiede;9.24592500846155;45.4798465948733;"(45.4798465948733, 9.24592500846155)"
2375;2674;106;3;Esistente;Velocipedi;13;2;26;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.24550258581817;45.4806046573851;"(45.4806046573851, 9.24550258581817)"
2378;3229;28;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;1;4;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23238303435308;45.4733247770376;"(45.4733247770376, 9.23238303435308)"
2381;3169;12;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23160972641126;45.4725471522806;"(45.4725471522806, 9.23160972641126)"
2383;2275;10;2;Esistente;Velocipedi;2;1;2;Wheelpower;Marciapiede;9.21861170635297;45.4875407000341;"(45.4875407000341, 9.21861170635297)"
2384;2275;28;2;Esistente;Velocipedi;2;2;4;0_Non precisato;Marciapiede;9.21955743013788;45.4882505793213;"(45.4882505793213, 9.21955743013788)"
2385;2275;36;2;Esistente;Velocipedi;1;2;2;0_Non precisato;Marciapiede;9.22044512519344;45.4889161164544;"(45.4889161164544, 9.22044512519344)"
2386;2279;5;3;Esistente;Velocipedi;1;5;5;Egeo;Marciapiede;9.22111418091843;45.4893350663422;"(45.4893350663422, 9.22111418091843)"
2387;2275;46;2;Esistente;Velocipedi;3;1;3;Wheelpower;Marciapiede;9.22183969669315;45.4901148457586;"(45.4901148457586, 9.22183969669315)"
2388;2275;60;2;Esistente;Velocipedi;4;1;4;Wheelpower;Marciapiede;9.22271961503547;45.4907807949691;"(45.4907807949691, 9.22271961503547)"
2390;4167;snc;4;Esistente;Velocipedi;2;4;8;Arcas;Area verde – Giardino – Parco;9.21938030275233;45.4434839500728;"(45.4434839500728, 9.21938030275233)"
2392;4105;1;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.22091242356401;45.4413097627172;"(45.4413097627172, 9.22091242356401)"
2394;7465;75;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";16;2;32;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.11897333659671;45.5176948968217;"(45.5176948968217, 9.11897333659671)"
2395;7233;;8;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18163761799277;45.4854428140765;"(45.4854428140765, 9.18163761799277)"
2396;7233;;8;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18152071167404;45.4852710237093;"(45.4852710237093, 9.18152071167404)"
2397;6363;3;8;Esistente;Velocipedi;3;6;18;Semplice;Marciapiede;9.15091972476012;45.4739574978902;"(45.4739574978902, 9.15091972476012)"
2398;7233;;8;Esistente;Velocipedi;2;6;12;Verona;Marciapiede;9.18116885460723;45.4858587020105;"(45.4858587020105, 9.18116885460723)"
2399;1114;11;8;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18183419061604;45.4848944577404;"(45.4848944577404, 9.18183419061604)"
2400;6360;3;8;Esistente;Velocipedi;2;6;12;Semplice;Parterre;9.1584886862361;45.473310840022;"(45.473310840022, 9.1584886862361)"
2401;7184;4;8;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.17244515491478;45.487724928317;"(45.487724928317, 9.17244515491478)"
2402;7184;4;8;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.17227517975629;45.4877509697133;"(45.4877509697133, 9.17227517975629)"
2404;1102;snc;9;Esistente;Velocipedi;4;6;24;Verona;Marciapiede;9.19697385815428;45.4807725296629;"(45.4807725296629, 9.19697385815428)"
2405;7151;20;8;Esistente;Velocipedi;1;6;6;Semplice;Marciapiede;9.16011851243647;45.4816971627218;"(45.4816971627218, 9.16011851243647)"
2406;7151;20;8;Esistente;Velocipedi;1;6;6;Semplice;Marciapiede;9.16016703864438;45.4816937416562;"(45.4816937416562, 9.16016703864438)"
2407;7151;20;8;Esistente;Velocipedi;1;6;6;Semplice;Marciapiede;9.16028387984253;45.4817412443744;"(45.4817412443744, 9.16028387984253)"
2408;7151;20;8;Esistente;Velocipedi;1;6;6;Semplice;Marciapiede;9.16028359641385;45.4817746276515;"(45.4817746276515, 9.16028359641385)"
2410;1142;snc;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.1853810450995;45.4892521222871;"(45.4892521222871, 9.1853810450995)"
2412;1157;;9;Esistente;Velocipedi;12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.19529710040944;45.4850849449248;"(45.4850849449248, 9.19529710040944)"
2414;1782;1;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";30;1;30;Archetto Milano _ Acciaio inox _ Passo cm 50;Cortile o altro spazio collegato al civico;9.19649101996892;45.4869971431379;"(45.4869971431379, 9.19649101996892)"
2415;1782;1;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";30;1;30;Archetto Milano _ Acciaio inox _ Passo cm 50;Cortile o altro spazio collegato al civico;9.19593137659931;45.4873184349724;"(45.4873184349724, 9.19593137659931)"
2416;1163;6;9;Esistente;Velocipedi;3;8;24;Redondo Inox;Area verde – Giardino – Parco;9.19523528221671;45.4874065139474;"(45.4874065139474, 9.19523528221671)"
2417;1163;1;9;Esistente;Velocipedi;2;8;16;Redondo Inox;Area verde – Giardino – Parco;9.19474970371933;45.4867798177036;"(45.4867798177036, 9.19474970371933)"
2418;1782;1;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";30;1;30;Archetto Milano _ Acciaio inox _ Passo cm 50;Cortile o altro spazio collegato al civico;9.19559217593218;45.4865684686365;"(45.4865684686365, 9.19559217593218)"
2421;3173;;3;Esistente;Velocipedi;1;8;8;Semplice;Marciapiede;9.2215058732295;45.4720390641096;"(45.4720390641096, 9.2215058732295)"
2424;4137;16;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";28;2;56;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20547136115981;45.4431510688218;"(45.4431510688218, 9.20547136115981)"
2425;1631;;8;Esistente;Velocipedi;8;5;40;Egeo;Marciapiede;9.21365239197651;45.5166656980262;"(45.5166656980262, 9.21365239197651)"
2440;1731;22;9;Esistente;Velocipedi;2;5;10;0_Non precisato;Marciapiede;9.213965306495;45.5160999401318;"(45.5160999401318, 9.213965306495)"
2444;1753;;9;Esistente;Velocipedi;28;5;140;Triangolare;Cortile o altro spazio collegato al civico;9.21157475248689;45.5139215373134;"(45.5139215373134, 9.21157475248689)"
2451;1753;;9;Esistente;Velocipedi;11;5;55;Triangolare;Cortile o altro spazio collegato al civico;9.21121154022766;45.5133340858324;"(45.5133340858324, 9.21121154022766)"
2453;7585;;7;Esistente;Velocipedi;12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.11384125438635;45.4552419777854;"(45.4552419777854, 9.11384125438635)"
2454;7585;;7;Esistente;Velocipedi;16;2;32;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.11342150350119;45.4551420577528;"(45.4551420577528, 9.11342150350119)"
2455;6706;;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";9;2;18;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.11545395051188;45.4536191072596;"(45.4536191072596, 9.11545395051188)"
2456;6705;1;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.1159646940155;45.4539851607888;"(45.4539851607888, 9.1159646940155)"
2457;6705;1;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";11;2;22;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.11607483972886;45.453798450513;"(45.453798450513, 9.11607483972886)"
2458;6672;103;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.12282665042889;45.4575080133364;"(45.4575080133364, 9.12282665042889)"
2459;6707;;6;Esistente;Velocipedi;10;2;20;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.12050988777931;45.4473888515273;"(45.4473888515273, 9.12050988777931)"
2461;6688;27;6;Esistente;Velocipedi;9;2;18;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.12897549175387;45.4497162266922;"(45.4497162266922, 9.12897549175387)"
2462;6614;;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.13646724598308;45.4610787716957;"(45.4610787716957, 9.13646724598308)"
2464;6614;9;6;Esistente;Velocipedi;12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.13595832408964;45.4616738708822;"(45.4616738708822, 9.13595832408964)"
2465;6611;61;6;Esistente;Velocipedi;2;4;8;Arcas;Marciapiede;9.13896813858615;45.4607500859699;"(45.4607500859699, 9.13896813858615)"
2466;6097;11-15;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";21;2;42;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.15566742416714;45.4573245056547;"(45.4573245056547, 9.15566742416714)"
2468;6097;11-15;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";8;2;16;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.15570988615693;45.4574023908974;"(45.4574023908974, 9.15570988615693)"
2471;5103;12;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.17244832057933;45.4558840081501;"(45.4558840081501, 9.17244832057933)"
2477;5463;0;6;Esistente;Velocipedi;12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Area pedonale (regolamentata o di fatto);9.16771895134898;45.443696484967;"(45.443696484967, 9.16771895134898)"
2478;5463;0;6;Esistente;Velocipedi;12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Area pedonale (regolamentata o di fatto);9.16785620624153;45.4435921929925;"(45.4435921929925, 9.16785620624153)"
2479;5200;;5;Esistente;Velocipedi;2;5;10;Redondo Inox;Area pedonale (regolamentata o di fatto);9.17988811114272;45.4525121073819;"(45.4525121073819, 9.17988811114272)"
2480;5200;;5;Esistente;Velocipedi;2;5;10;Redondo Inox;Area pedonale (regolamentata o di fatto);9.1799077829904;45.4525586474357;"(45.4525586474357, 9.1799077829904)"
2481;4276;32;5;Esistente;Velocipedi;1;5;5;Redondo Inox;Marciapiede;9.21089865693557;45.4368048843392;"(45.4368048843392, 9.21089865693557)"
2482;4249;12;5;Esistente;Velocipedi;12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.2105910412329;45.4467941507018;"(45.4467941507018, 9.2105910412329)"
2484;6643;8;7;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.13866388985725;45.4636397236929;"(45.4636397236929, 9.13866388985725)"
2486;6566;;7;Esistente;Velocipedi;1;5;5;Redondo Inox;Area verde – Giardino – Parco;9.13727220614566;45.4724255474738;"(45.4724255474738, 9.13727220614566)"
2487;6566;;7;Esistente;Velocipedi;1;5;5;Redondo Inox;Area verde – Giardino – Parco;9.13773574077677;45.472024335256;"(45.472024335256, 9.13773574077677)"
2488;6566;;7;Esistente;Velocipedi;1;5;5;Redondo Inox;Area verde – Giardino – Parco;9.13751379477443;45.4714391438463;"(45.4714391438463, 9.13751379477443)"
2489;6566;;7;Esistente;Velocipedi;1;5;5;Redondo Inox;Area verde – Giardino – Parco;9.13725759316494;45.4714517641311;"(45.4714517641311, 9.13725759316494)"
2490;6535;;7;Esistente;Velocipedi;1;6;6;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.1379261614906;45.4761796822989;"(45.4761796822989, 9.1379261614906)"
2491;6535;;7;Esistente;Velocipedi;1;6;6;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.13819344796068;45.4763508383953;"(45.4763508383953, 9.13819344796068)"
2492;6535;;7;Esistente;Velocipedi;1;6;6;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.13772723103376;45.4770302186476;"(45.4770302186476, 9.13772723103376)"
2493;6535;;7;Esistente;Velocipedi;1;6;6;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.13738246448521;45.476210039625;"(45.476210039625, 9.13738246448521)"
2494;6484;;7;Esistente;Velocipedi;2;6;12;Verona _ Ambrogio;Marciapiede;9.12828072020634;45.4757129591203;"(45.4757129591203, 9.12828072020634)"
2495;6516;;7;Esistente;Velocipedi;2;6;12;Verona _ Ambrogio;Marciapiede;9.12900432050558;45.4763223022969;"(45.4763223022969, 9.12900432050558)"
2500;2157;34;3;Esistente;Velocipedi;1;5;5;Triangolare;Marciapiede;9.21332632290098;45.4735109007675;"(45.4735109007675, 9.21332632290098)"
2512;5200;;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.18089103749892;45.4524915630121;"(45.4524915630121, 9.18089103749892)"
2515;139;12;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.19101614233109;45.4711711989034;"(45.4711711989034, 9.19101614233109)"
2516;139;16;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.19052166412069;45.4716275257896;"(45.4716275257896, 9.19052166412069)"
2528;2358;;2;Esistente;Velocipedi;1;6;6;Verona;Area verde – Giardino – Parco;9.23121578219821;45.5038459450111;"(45.5038459450111, 9.23121578219821)"
2533;3357;29;4;Esistente;Velocipedi;11;2;22;Archetto Milano _ Acciaio inox _ Passo cm 80;Area pedonale (regolamentata o di fatto);9.25469686885896;45.4471394735064;"(45.4471394735064, 9.25469686885896)"
2543;1757;7;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";16;2;32;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.20638614968422;45.5198740188992;"(45.5198740188992, 9.20638614968422)"
2555;4023;1;1;Esistente;Velocipedi;1;7;7;0_Solo segnaletica;Alla quota della carreggiata;9.19302702558821;45.4540668417153;"(45.4540668417153, 9.19302702558821)"
2556;7340;0;9;Esistente;Velocipedi;1;28;28;0_Solo segnaletica;Marciapiede;9.14587434002678;45.5189925410328;"(45.5189925410328, 9.14587434002678)"
2557;7340;0;9;Esistente;Velocipedi;28;2;56;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.14586640060383;45.5189972068547;"(45.5189972068547, 9.14586640060383)"
2561;1405;12;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.2024859606798;45.4965371815804;"(45.4965371815804, 9.2024859606798)"
2562;1405;12;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20236554794197;45.4963778988761;"(45.4963778988761, 9.20236554794197)"
2563;1405;8;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20184736710231;45.4956616730207;"(45.4956616730207, 9.20184736710231)"
2564;1405;2;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20135433470641;45.4950292395089;"(45.4950292395089, 9.20135433470641)"
